task_id,created_at,assigned_at,start_move_at,arrived_at,start_service_at,end_service_at,from_node,to_node,distance_m,robot_id,status
6012,2025-06-14 08:17:23,2025-06-14 08:18:02.240952,2025-06-14 08:18:15.111961,2025-06-14 08:19:03.390899,2025-06-14 08:19:10.364033,2025-06-14 08:19:43.927384,N04,N19,46.9,R3,done
6013,2025-06-14 17:26:59,2025-06-14 17:28:10.048737,2025-06-14 17:28:31.059513,2025-06-14 17:29:54.559866,2025-06-14 17:30:00.880545,2025-06-14 17:31:52.280096,N17,N03,71.7,R6,done
6014,2025-06-14 11:46:14,2025-06-14 11:46:41.243932,2025-06-14 11:46:54.323552,2025-06-14 11:47:46.203179,2025-06-14 11:47:52.094881,2025-06-14 11:48:31.341034,N09,N04,43.5,R5,done
6015,2025-06-14 16:31:37,2025-06-14 16:34:31.309011,2025-06-14 16:34:39.068262,2025-06-14 16:36:41.247200,2025-06-14 16:36:46.078459,2025-06-14 16:37:29.890013,N13,N10,114.2,R6,done
6016,2025-06-14 08:40:50,2025-06-14 08:41:38.856592,2025-06-14 08:41:51.671700,2025-06-14 08:45:04.760253,2025-06-14 08:45:10.590757,2025-06-14 08:45:55.406350,N04,N12,184.1,R4,done
6017,2025-06-14 13:39:12,2025-06-14 13:39:46.397646,2025-06-14 13:40:08.282143,2025-06-14 13:41:24.418599,2025-06-14 13:41:31.517731,2025-06-14 13:42:22.310681,N19,N04,74.1,R5,done
6018,2025-06-14 08:25:46,2025-06-14 08:26:14.199698,2025-06-14 08:26:16.779331,2025-06-14 08:27:49.006842,2025-06-14 08:27:52.358888,2025-06-14 08:29:39.383977,N05,N02,88.4,R3,done
6019,2025-06-14 19:38:12,2025-06-14 19:39:42.841215,2025-06-14 19:39:42.946289,2025-06-14 19:41:45.474642,2025-06-14 19:41:51.156726,2025-06-14 19:42:20.595959,N08,N19,118.8,R2,done
6020,2025-06-14 16:20:16,2025-06-14 16:20:47.248314,2025-06-14 16:20:59.431702,2025-06-14 16:22:33.972072,2025-06-14 16:22:39.835968,2025-06-14 16:23:15.236792,N01,N14,75.4,R2,done
6021,2025-06-14 20:57:29,2025-06-14 20:57:57.029990,2025-06-14 20:58:01.353719,2025-06-14 20:58:43.671106,2025-06-14 20:58:50.411622,2025-06-14 21:00:01.521045,N01,N05,41.4,R1,done
6022,2025-06-14 22:04:49,2025-06-14 22:06:20.709926,2025-06-14 22:06:29.861062,2025-06-14 22:07:36.582007,2025-06-14 22:07:44.858865,2025-06-14 22:09:03.958492,N12,N07,57.9,R4,done
6023,2025-06-14 09:03:43,2025-06-14 09:09:33.135089,2025-06-14 09:09:36.556833,2025-06-14 09:10:22.229887,2025-06-14 09:10:30.732574,2025-06-14 09:11:39.571350,N12,N20,42.3,R6,done
6024,2025-06-14 17:48:14,2025-06-14 17:49:33.598740,2025-06-14 17:49:39.361017,2025-06-14 17:51:37.039371,2025-06-14 17:51:42.174478,2025-06-14 17:52:48.814083,N11,N09,111.4,R3,done
6025,2025-06-14 20:28:48,2025-06-14 20:31:13.226956,2025-06-14 20:31:22.954678,2025-06-14 20:32:19.463766,2025-06-14 20:32:22.345211,2025-06-14 20:33:29.090502,N17,N19,54.7,R6,done
6026,2025-06-14 12:32:55,2025-06-14 12:34:10.330140,2025-06-14 12:34:18.427656,2025-06-14 12:35:33.892686,2025-06-14 12:35:38.232465,2025-06-14 12:36:36.895744,N17,N18,69.7,R5,done
6027,2025-06-14 07:45:57,2025-06-14 07:46:52.483739,2025-06-14 07:46:59.184060,2025-06-14 07:48:21.847821,2025-06-14 07:48:25.421253,2025-06-14 07:49:49.584892,N05,N04,74.2,R1,done
6028,2025-06-14 11:08:43,2025-06-14 11:09:13.025015,2025-06-14 11:09:13.079443,2025-06-14 11:10:09.332465,2025-06-14 11:10:13.644376,2025-06-14 11:11:06.265589,N01,N09,52.7,R1,done
6029,2025-06-14 15:31:48,2025-06-14 15:32:56.267687,2025-06-14 15:33:05.510592,2025-06-14 15:33:58.483623,2025-06-14 15:34:03.563111,2025-06-14 15:34:48.928556,N03,N04,42.3,R2,done
6030,2025-06-14 04:28:23,2025-06-14 04:28:48.979941,2025-06-14 04:28:58.440940,2025-06-14 04:30:46.968650,2025-06-14 04:30:50.928144,2025-06-14 04:32:16.119989,N16,N18,101.2,R6,done
6031,2025-06-14 22:06:56,2025-06-14 22:08:46.114199,2025-06-14 22:08:51.594424,2025-06-14 22:10:42.671747,2025-06-14 22:10:48.243507,2025-06-14 22:11:47.502742,N01,N10,108.4,R5,done
6032,2025-06-14 12:33:26,2025-06-14 12:33:53.967235,2025-06-14 12:34:04.641461,2025-06-14 12:34:57.859324,2025-06-14 12:35:04.306202,2025-06-14 12:35:57.282281,N09,N20,46.7,R2,cancelled
6033,2025-06-14 05:18:19,2025-06-14 05:19:46.270222,2025-06-14 05:19:48.768407,2025-06-14 05:21:09.798544,2025-06-14 05:21:16.024019,2025-06-14 05:22:01.453259,N16,N02,68.9,R6,done
6034,2025-06-14 14:30:05,2025-06-14 14:31:16.251316,2025-06-14 14:31:34.533980,2025-06-14 14:32:14.695165,2025-06-14 14:32:17.080707,2025-06-14 14:33:54.589729,N04,N01,37.1,R1,done
6035,2025-06-14 12:00:14,2025-06-14 12:01:17.208801,2025-06-14 12:01:29.710496,2025-06-14 12:03:09.653593,2025-06-14 12:03:14.182949,2025-06-14 12:04:19.043788,N08,N06,91.0,R3,done
6036,2025-06-14 02:18:42,2025-06-14 02:19:22.404968,2025-06-14 02:19:32.944388,2025-06-14 02:21:16.868231,2025-06-14 02:21:21.080490,2025-06-14 02:22:15.088252,N10,N08,92.7,R1,done
6037,2025-06-14 05:53:24,2025-06-14 05:53:37.119396,2025-06-14 05:53:50.238039,2025-06-14 05:55:07.299760,2025-06-14 05:55:12.415288,2025-06-14 05:55:41.852176,N14,N17,73.9,R5,failed
6038,2025-06-14 20:42:57,2025-06-14 20:43:36.936821,2025-06-14 20:43:43.868048,2025-06-14 20:44:38.872626,2025-06-14 20:44:40.642958,2025-06-14 20:45:13.869862,N09,N02,51.0,R2,done
6039,2025-06-14 02:51:14,2025-06-14 02:52:40.042947,2025-06-14 02:52:52.842640,2025-06-14 02:54:39.792237,2025-06-14 02:54:46.391301,2025-06-14 02:55:51.997954,N17,N04,99.2,R4,done
6040,2025-06-14 14:47:32,2025-06-14 14:50:08.028916,2025-06-14 14:50:18.172213,2025-06-14 14:52:05.220393,2025-06-14 14:52:07.939654,2025-06-14 14:53:22.199614,N19,N20,101.8,R2,done
6041,2025-06-14 20:10:18,2025-06-14 20:10:36.022149,2025-06-14 20:10:44.918308,2025-06-14 20:11:31.878103,2025-06-14 20:11:38.541628,2025-06-14 20:12:44.088446,N15,N01,34.6,R3,done
6042,2025-06-14 05:59:59,2025-06-14 06:00:13.592960,2025-06-14 06:00:25.073027,2025-06-14 06:02:24.398102,2025-06-14 06:02:30.711346,2025-06-14 06:03:49.159044,N07,N02,115.3,R1,done
6043,2025-06-14 17:18:15,2025-06-14 17:21:46.053289,2025-06-14 17:21:56.376757,2025-06-14 17:23:24.174659,2025-06-14 17:23:27.028044,2025-06-14 17:24:19.894764,N05,N08,86.6,R1,done
6044,2025-06-14 21:44:24,2025-06-14 21:44:31.254382,2025-06-14 21:44:40.015560,2025-06-14 21:46:16.334029,2025-06-14 21:46:18.781139,2025-06-14 21:46:54.953088,N12,N04,84.6,R5,done
6045,2025-06-14 07:23:38,2025-06-14 07:25:20.393020,2025-06-14 07:25:40.527798,2025-06-14 07:26:28.187474,2025-06-14 07:26:35.284962,2025-06-14 07:27:34.252543,N03,N16,41.8,R1,done
6046,2025-06-14 09:57:48,2025-06-14 10:00:38.150927,2025-06-14 10:00:46.810846,2025-06-14 10:01:46.940996,2025-06-14 10:01:50.705128,2025-06-14 10:02:57.274243,N15,N09,56.2,R2,done
6047,2025-06-14 06:56:24,2025-06-14 06:58:34.060762,2025-06-14 06:58:48.170169,2025-06-14 07:00:08.777225,2025-06-14 07:00:14.172107,2025-06-14 07:00:43.036261,N16,N10,77.2,R1,failed
6048,2025-06-14 18:50:44,2025-06-14 18:55:41.741043,2025-06-14 18:55:54.199717,2025-06-14 18:57:11.764410,2025-06-14 18:57:17.790783,2025-06-14 18:58:41.326868,N11,N07,68.0,R4,done
6049,2025-06-14 03:41:42,2025-06-14 03:42:12.023803,2025-06-14 03:42:26.479469,2025-06-14 03:44:33.694185,2025-06-14 03:44:41.641080,2025-06-14 03:45:29.895969,N05,N07,119.5,R1,done
6050,2025-06-14 10:06:40,2025-06-14 10:07:16.534326,2025-06-14 10:07:27.235359,2025-06-14 10:09:55.391878,2025-06-14 10:09:59.939331,2025-06-14 10:10:53.589048,N03,N04,144.6,R5,done
6051,2025-06-14 21:40:08,2025-06-14 21:40:44.546545,2025-06-14 21:40:59.247713,2025-06-14 21:42:47.980216,2025-06-14 21:42:53.228475,2025-06-14 21:44:14.396021,N01,N13,104.6,R1,done
6052,2025-06-14 08:25:41,2025-06-14 08:26:24.494447,2025-06-14 08:26:33.648505,2025-06-14 08:28:58.439804,2025-06-14 08:29:03.952779,2025-06-14 08:29:50.809593,N19,N07,137.6,R1,done
6053,2025-06-14 10:08:11,2025-06-14 10:11:23.843879,2025-06-14 10:11:32.033259,2025-06-14 10:12:23.246767,2025-06-14 10:12:30.757839,2025-06-14 10:13:15.629228,N03,N10,43.3,R3,done
6054,2025-06-14 20:50:59,2025-06-14 20:51:34.607385,2025-06-14 20:51:41.100980,2025-06-14 20:52:38.529239,2025-06-14 20:52:43.211091,2025-06-14 20:53:29.706579,N15,N08,53.0,R6,done
6055,2025-06-14 19:35:16,2025-06-14 19:35:54.267260,2025-06-14 19:36:07.866051,2025-06-14 19:37:36.694170,2025-06-14 19:37:43.138770,2025-06-14 19:39:07.754434,N05,N11,79.2,R4,done
6056,2025-06-14 19:06:43,2025-06-14 19:08:33.237405,2025-06-14 19:08:47.221343,2025-06-14 19:10:17.019259,2025-06-14 19:10:23.778381,2025-06-14 19:11:35.987539,N11,N19,73.2,R6,done
6057,2025-06-14 09:09:26,2025-06-14 09:10:29.791907,2025-06-14 09:10:38.234264,2025-06-14 09:12:28.536061,2025-06-14 09:12:32.510709,2025-06-14 09:13:32.917602,N03,N18,107.3,R3,done
6058,2025-06-14 09:13:28,2025-06-14 09:13:54.830778,2025-06-14 09:14:02.562124,2025-06-14 09:15:46.233758,2025-06-14 09:15:50.955938,2025-06-14 09:17:01.632488,N11,N18,92.5,R2,done
6059,2025-06-14 05:41:39,2025-06-14 05:44:41.616276,2025-06-14 05:44:41.616276,2025-06-14 05:46:38.943491,2025-06-14 05:46:41.444477,2025-06-14 05:47:50.260989,N12,N02,116.2,R5,done
6060,2025-06-14 20:37:52,2025-06-14 20:41:51.414034,2025-06-14 20:42:10.980322,2025-06-14 20:43:47.298635,2025-06-14 20:43:51.866844,2025-06-14 20:44:43.577251,N10,N02,95.3,R2,done
6061,2025-06-14 05:22:35,2025-06-14 05:23:19.496332,2025-06-14 05:23:27.929644,2025-06-14 05:24:30.366150,2025-06-14 05:24:34.336432,2025-06-14 05:25:40.195236,N12,N19,56.6,R2,done
6062,2025-06-14 13:44:13,2025-06-14 13:45:38.797296,2025-06-14 13:45:57.009900,2025-06-14 13:47:24.360597,2025-06-14 13:47:33.396781,2025-06-14 13:48:39.398630,N11,N06,68.9,R5,done
6063,2025-06-14 10:59:51,2025-06-14 11:01:29.302995,2025-06-14 11:01:46.591513,2025-06-14 11:03:01.417476,2025-06-14 11:03:05.073724,2025-06-14 11:03:55.741296,N16,N11,72.5,R1,done
6064,2025-06-14 16:32:05,2025-06-14 16:32:15.341837,2025-06-14 16:32:24.714471,2025-06-14 16:34:05.043308,2025-06-14 16:34:06.377489,2025-06-14 16:34:50.898743,N19,N15,97.5,R2,done
6065,2025-06-14 18:52:18,2025-06-14 18:52:50.381387,2025-06-14 18:53:00.968130,2025-06-14 18:53:44.054535,2025-06-14 18:53:53.021692,2025-06-14 18:54:51.033090,N05,N12,39.3,R2,done
6066,2025-06-14 16:31:31,2025-06-14 16:31:44.572037,2025-06-14 16:31:57.306142,2025-06-14 16:33:19.836677,2025-06-14 16:33:27.469385,2025-06-14 16:34:45.832414,N16,N09,80.7,R3,done
6067,2025-06-14 09:24:16,2025-06-14 09:26:08.272657,2025-06-14 09:26:19.333020,2025-06-14 09:28:00.209370,2025-06-14 09:28:07.340880,2025-06-14 09:29:04.841616,N19,N08,93.9,R1,done
6068,2025-06-14 09:03:03,2025-06-14 09:04:01.494311,2025-06-14 09:04:08.651483,2025-06-14 09:05:00.758897,2025-06-14 09:05:05.629151,2025-06-14 09:05:47.491153,N14,N01,43.1,R4,done
6069,2025-06-14 20:59:08,2025-06-14 20:59:45.828319,2025-06-14 20:59:52.657033,2025-06-14 21:01:17.976401,2025-06-14 21:01:23.040538,2025-06-14 21:02:03.328956,N13,N10,69.7,R5,done
6070,2025-06-14 22:42:29,2025-06-14 22:45:51.997774,2025-06-14 22:45:53.636384,2025-06-14 22:47:35.500360,2025-06-14 22:47:41.739884,2025-06-14 22:49:05.179552,N12,N20,81.4,R2,done
6071,2025-06-14 14:50:56,2025-06-14 14:51:51.931069,2025-06-14 14:51:57.104109,2025-06-14 14:52:47.950850,2025-06-14 14:52:50.851135,2025-06-14 14:53:43.406863,N18,N12,49.7,R6,done
6072,2025-06-14 15:24:01,2025-06-14 15:25:08.580297,2025-06-14 15:25:18.431511,2025-06-14 15:27:10.369077,2025-06-14 15:27:19.164160,2025-06-14 15:28:15.218427,N19,N04,110.3,R2,done
6073,2025-06-14 21:16:01,2025-06-14 21:17:56.498185,2025-06-14 21:18:04.369686,2025-06-14 21:19:37.075604,2025-06-14 21:19:40.597702,2025-06-14 21:20:48.161282,N15,N06,80.8,R3,done
6074,2025-06-14 23:46:12,2025-06-14 23:46:35.611067,2025-06-14 23:46:52.485103,2025-06-14 23:48:20.235767,2025-06-14 23:48:28.914289,2025-06-14 23:49:26.756612,N20,N14,75.3,R1,done
6075,2025-06-14 11:36:53,2025-06-14 11:37:53.944655,2025-06-14 11:38:03.917237,2025-06-14 11:39:21.032840,2025-06-14 11:39:27.679775,2025-06-14 11:40:37.070528,N20,N08,75.6,R2,done
6076,2025-06-14 17:29:01,2025-06-14 17:29:56.448279,2025-06-14 17:30:05.339127,2025-06-14 17:30:35.854347,2025-06-14 17:30:42.876566,2025-06-14 17:32:28.418331,N15,N19,25.6,R2,done
6077,2025-06-14 05:42:57,2025-06-14 05:43:44.310526,2025-06-14 05:43:56.020984,2025-06-14 05:45:36.337043,2025-06-14 05:45:40.855817,2025-06-14 05:46:58.203480,N04,N16,98.8,R3,done
6078,2025-06-14 16:49:03,2025-06-14 16:50:55.898691,2025-06-14 16:51:01.726658,2025-06-14 16:53:15.222267,2025-06-14 16:53:21.630298,2025-06-14 16:54:14.247330,N07,N05,127.4,R3,done
6079,2025-06-14 19:47:43,2025-06-14 19:48:01.481461,2025-06-14 19:48:04.211801,2025-06-14 19:49:06.632235,2025-06-14 19:49:09.839293,2025-06-14 19:50:11.116724,N19,N10,59.1,R2,done
6080,2025-06-14 14:59:33,2025-06-14 15:00:24.662857,2025-06-14 15:00:36.213936,2025-06-14 15:02:56.237224,2025-06-14 15:02:59.659014,2025-06-14 15:05:26.883274,N09,N20,105.0,R2,done
6081,2025-06-14 14:09:43,2025-06-14 14:10:07.369424,2025-06-14 14:10:28.175044,2025-06-14 14:12:46.254525,2025-06-14 14:12:52.024925,2025-06-14 14:13:51.083746,N08,N14,126.2,R1,done
6082,2025-06-14 13:58:16,2025-06-14 13:59:23.596327,2025-06-14 13:59:35.524447,2025-06-14 14:00:17.003004,2025-06-14 14:00:24.163026,2025-06-14 14:01:14.035245,N19,N14,35.6,R6,done
6083,2025-06-14 21:19:38,2025-06-14 21:20:15.546994,2025-06-14 21:20:25.335483,2025-06-14 21:22:18.553932,2025-06-14 21:22:22.313714,2025-06-14 21:22:59.051758,N12,N20,101.0,R4,done
6084,2025-06-14 20:11:28,2025-06-14 20:14:54.317035,2025-06-14 20:15:03.803725,2025-06-14 20:16:05.858935,2025-06-14 20:16:15.099004,2025-06-14 20:17:07.545136,N07,N04,57.0,R4,done
6085,2025-06-14 09:46:55,2025-06-14 09:47:11.070466,2025-06-14 09:47:21.223403,2025-06-14 09:49:15.487076,2025-06-14 09:49:21.807501,2025-06-14 09:50:17.106717,N05,N15,109.5,R6,done
6086,2025-06-14 08:54:09,2025-06-14 08:54:29.357648,2025-06-14 08:54:30.645133,2025-06-14 08:55:38.938177,2025-06-14 08:55:43.992082,2025-06-14 08:56:49.176345,N09,N01,64.4,R2,done
6087,2025-06-14 22:25:55,2025-06-14 22:26:38.845200,2025-06-14 22:26:46.770338,2025-06-14 22:28:22.624359,2025-06-14 22:28:27.339687,2025-06-14 22:29:46.938836,N05,N16,89.7,R4,done
6088,2025-06-14 11:52:17,2025-06-14 11:52:41.273373,2025-06-14 11:52:51.843198,2025-06-14 11:54:42.810191,2025-06-14 11:54:45.953294,2025-06-14 11:55:38.658371,N01,N09,109.5,R1,done
6089,2025-06-14 21:21:42,2025-06-14 21:26:47.540323,2025-06-14 21:26:57.257992,2025-06-14 21:27:58.971451,2025-06-14 21:28:04.231979,2025-06-14 21:29:17.093990,N12,N04,50.4,R1,done
6090,2025-06-14 10:32:05,2025-06-14 10:32:53.838289,2025-06-14 10:33:14.435149,2025-06-14 10:35:15.745676,2025-06-14 10:35:21.608975,2025-06-14 10:36:01.067716,N04,N01,119.1,R3,done
6091,2025-06-14 05:55:51,2025-06-14 05:56:55.741092,2025-06-14 05:56:57.503385,2025-06-14 05:57:19.625028,2025-06-14 05:57:26.308000,2025-06-14 05:58:39.547003,N05,N18,17.8,R6,done
6092,2025-06-14 01:49:41,2025-06-14 01:50:15.311398,2025-06-14 01:50:17.742476,2025-06-14 01:51:31.019543,2025-06-14 01:51:37.398898,2025-06-14 01:52:22.712965,N10,N11,69.7,R5,done
6093,2025-06-14 18:59:33,2025-06-14 19:00:44.077231,2025-06-14 19:00:52.276389,2025-06-14 19:02:10.040734,2025-06-14 19:02:16.073846,2025-06-14 19:04:05.110982,N05,N15,76.0,R4,done
6094,2025-06-14 18:11:13,2025-06-14 18:12:17.808994,2025-06-14 18:12:28.542654,2025-06-14 18:13:29.034453,2025-06-14 18:13:34.110049,2025-06-14 18:14:26.891395,N20,N07,45.9,R3,done
6095,2025-06-14 08:48:14,2025-06-14 08:49:03.408640,2025-06-14 08:49:19.937806,2025-06-14 08:50:32.752816,2025-06-14 08:50:37.636677,2025-06-14 08:52:15.362667,N15,N07,72.1,R6,done
6096,2025-06-14 16:33:13,2025-06-14 16:35:58.054608,2025-06-14 16:36:11.747731,2025-06-14 16:38:06.334478,2025-06-14 16:38:08.014452,2025-06-14 16:39:15.953383,N20,N14,110.6,R6,done
6097,2025-06-14 03:22:07,2025-06-14 03:23:30.511968,2025-06-14 03:23:44.648936,2025-06-14 03:25:46.492867,2025-06-14 03:25:53.142435,2025-06-14 03:27:02.596352,N02,N01,113.0,R2,done
6098,2025-06-14 13:48:10,2025-06-14 13:49:08.296520,2025-06-14 13:49:24.441981,2025-06-14 13:51:08.823064,2025-06-14 13:51:18.602869,2025-06-14 13:52:15.704258,N03,N09,102.2,R2,done
6099,2025-06-14 15:44:33,2025-06-14 15:45:44.787827,2025-06-14 15:45:50.024474,2025-06-14 15:47:39.402824,2025-06-14 15:47:46.930945,2025-06-14 15:48:50.635383,N13,N19,105.4,R6,done
6100,2025-06-14 22:59:53,2025-06-14 23:00:25.895220,2025-06-14 23:00:34.189324,2025-06-14 23:02:20.331001,2025-06-14 23:02:26.744371,2025-06-14 23:03:31.891390,N11,N07,92.8,R4,done
6101,2025-06-14 21:30:15,2025-06-14 21:30:50.337036,2025-06-14 21:31:03.571798,2025-06-14 21:32:09.003478,2025-06-14 21:32:12.294095,2025-06-14 21:32:56.338497,N04,N01,61.5,R3,done
6102,2025-06-14 14:35:12,2025-06-14 14:36:36.478905,2025-06-14 14:36:42.554950,2025-06-14 14:38:55.691588,2025-06-14 14:39:01.276091,2025-06-14 14:39:58.703626,N03,N18,127.6,R4,done
6103,2025-06-14 16:36:23,2025-06-14 16:36:56.565480,2025-06-14 16:37:06.555608,2025-06-14 16:38:16.123285,2025-06-14 16:38:23.196841,2025-06-14 16:38:51.446332,N02,N16,64.7,R5,done
6104,2025-06-14 08:28:54,2025-06-14 08:30:32.498902,2025-06-14 08:30:42.541377,2025-06-14 08:32:02.739505,2025-06-14 08:32:05.905847,2025-06-14 08:32:50.794799,N08,N04,76.8,R2,done
6105,2025-06-14 23:56:17,2025-06-14 23:57:20.855030,2025-06-14 23:57:35.481008,2025-06-14 23:58:27.248648,2025-06-14 23:58:30.439094,2025-06-14 23:59:16.090871,N03,N10,40.9,R5,done
6106,2025-06-14 21:49:10,2025-06-14 21:49:30.398711,2025-06-14 21:49:40.858706,2025-06-14 21:51:09.683638,2025-06-14 21:51:15.361170,2025-06-14 21:51:41.397356,N15,N12,84.3,R5,done
6107,2025-06-14 21:01:33,2025-06-14 21:01:54.044241,2025-06-14 21:01:54.044241,2025-06-14 21:03:24.863051,2025-06-14 21:03:32.753187,2025-06-14 21:04:11.819788,N05,N14,86.1,R5,done
6108,2025-06-14 00:03:30,2025-06-14 00:04:16.937680,2025-06-14 00:04:16.937680,2025-06-14 00:04:56.788925,2025-06-14 00:05:01.031999,2025-06-14 00:06:07.251914,N05,N06,34.8,R1,done
6109,2025-06-14 15:05:55,2025-06-14 15:09:15.437541,2025-06-14 15:09:20.391689,2025-06-14 15:11:36.263967,2025-06-14 15:11:39.208729,2025-06-14 15:12:38.847542,N06,N04,129.7,R5,done
6110,2025-06-14 17:17:22,2025-06-14 17:17:58.268148,2025-06-14 17:18:10.454527,2025-06-14 17:20:10.592371,2025-06-14 17:20:13.682406,2025-06-14 17:21:07.404249,N06,N08,118.7,R5,failed
6111,2025-06-14 16:36:26,2025-06-14 16:37:24.188766,2025-06-14 16:37:44.159521,2025-06-14 16:39:31.528701,2025-06-14 16:39:37.765852,2025-06-14 16:40:21.872014,N02,N05,103.2,R2,done
6112,2025-06-14 19:51:39,2025-06-14 19:52:13.971749,2025-06-14 19:52:16.345921,2025-06-14 19:54:14.415598,2025-06-14 19:54:21.500717,2025-06-14 19:55:47.548239,N20,N17,114.3,R6,done
6113,2025-06-14 10:29:23,2025-06-14 10:34:39.000374,2025-06-14 10:34:40.208127,2025-06-14 10:35:33.550888,2025-06-14 10:35:38.673242,2025-06-14 10:37:34.848225,N15,N01,51.5,R2,done
6114,2025-06-14 00:59:35,2025-06-14 01:01:00.204271,2025-06-14 01:01:06.586306,2025-06-14 01:02:54.956354,2025-06-14 01:02:58.607486,2025-06-14 01:04:15.581493,N17,N18,107.2,R1,done
6115,2025-06-14 20:56:38,2025-06-14 20:57:45.207270,2025-06-14 20:57:59.617366,2025-06-14 20:59:34.478602,2025-06-14 20:59:38.024711,2025-06-14 21:00:27.908082,N10,N03,89.0,R4,done
6116,2025-06-14 07:50:46,2025-06-14 07:52:34.878650,2025-06-14 07:52:41.859894,2025-06-14 07:54:03.946504,2025-06-14 07:54:06.931345,2025-06-14 07:54:59.661926,N09,N04,74.4,R2,done
6117,2025-06-14 02:32:40,2025-06-14 02:32:58.716061,2025-06-14 02:33:13.615499,2025-06-14 02:34:46.325418,2025-06-14 02:34:49.330745,2025-06-14 02:35:50.633095,N18,N14,90.4,R4,done
6118,2025-06-14 13:50:31,2025-06-14 13:52:10.787104,2025-06-14 13:52:14.243708,2025-06-14 13:52:56.429251,2025-06-14 13:53:04.582822,2025-06-14 13:53:48.899549,N11,N20,35.6,R6,done
6119,2025-06-14 22:00:37,2025-06-14 22:01:14.857908,2025-06-14 22:01:21.118361,2025-06-14 22:02:39.749153,2025-06-14 22:02:44.905635,2025-06-14 22:03:51.559112,N11,N19,75.4,R1,done
6120,2025-06-14 01:39:53,2025-06-14 01:43:14.144667,2025-06-14 01:43:22.652674,2025-06-14 01:44:03.990886,2025-06-14 01:44:11.872851,2025-06-14 01:45:07.919191,N15,N06,36.6,R2,done
6121,2025-06-14 15:43:25,2025-06-14 15:44:04.189769,2025-06-14 15:44:21.236211,2025-06-14 15:46:21.179497,2025-06-14 15:46:24.546520,2025-06-14 15:47:11.774895,N05,N15,116.1,R2,done
6122,2025-06-14 22:06:34,2025-06-14 22:07:59.967802,2025-06-14 22:08:15.068702,2025-06-14 22:09:23.616764,2025-06-14 22:09:25.883603,2025-06-14 22:10:44.494662,N04,N10,64.5,R6,done
6123,2025-06-14 09:58:14,2025-06-14 10:00:37.476622,2025-06-14 10:00:48.637468,2025-06-14 10:02:02.283827,2025-06-14 10:02:07.325155,2025-06-14 10:02:49.504132,N18,N09,68.5,R6,done
6124,2025-06-14 02:44:16,2025-06-14 02:46:10.036677,2025-06-14 02:46:14.156027,2025-06-14 02:47:14.648929,2025-06-14 02:47:19.319403,2025-06-14 02:48:27.319250,N13,N05,48.3,R1,done
6125,2025-06-14 10:42:12,2025-06-14 10:44:47.189074,2025-06-14 10:45:00.903605,2025-06-14 10:46:11.387411,2025-06-14 10:46:19.557559,2025-06-14 10:47:00.198857,N10,N07,65.7,R5,done
6126,2025-06-14 04:50:56,2025-06-14 04:51:49.017074,2025-06-14 04:52:00.609431,2025-06-14 04:54:06.727814,2025-06-14 04:54:14.875741,2025-06-14 04:55:24.275066,N13,N15,121.1,R3,cancelled
6127,2025-06-14 11:57:43,2025-06-14 11:58:38.273172,2025-06-14 11:58:47.808464,2025-06-14 11:59:55.852720,2025-06-14 12:00:04.674624,2025-06-14 12:01:35.869914,N18,N14,62.1,R5,done
6128,2025-06-14 19:59:44,2025-06-14 20:01:21.075759,2025-06-14 20:01:35.670236,2025-06-14 20:02:10.773350,2025-06-14 20:02:13.945761,2025-06-14 20:03:13.417810,N12,N18,28.6,R3,done
6129,2025-06-14 15:48:05,2025-06-14 15:49:55.164418,2025-06-14 15:50:03.931915,2025-06-14 15:51:15.154973,2025-06-14 15:51:22.685729,2025-06-14 15:52:08.677693,N02,N13,66.1,R6,done
6130,2025-06-14 11:41:09,2025-06-14 11:42:06.672165,2025-06-14 11:42:11.025977,2025-06-14 11:43:12.986644,2025-06-14 11:43:19.222984,2025-06-14 11:44:14.315243,N14,N10,59.1,R1,done
6131,2025-06-14 15:41:37,2025-06-14 15:41:59.611105,2025-06-14 15:42:17.643124,2025-06-14 15:44:17.483081,2025-06-14 15:44:20.020050,2025-06-14 15:45:12.289109,N15,N18,113.6,R5,done
6132,2025-06-14 08:30:03,2025-06-14 08:30:20.733258,2025-06-14 08:30:26.769632,2025-06-14 08:31:10.188907,2025-06-14 08:31:15.924961,2025-06-14 08:32:13.175967,N03,N06,28.9,R3,done
6133,2025-06-14 20:07:27,2025-06-14 20:09:58.006678,2025-06-14 20:10:07.513128,2025-06-14 20:10:28.282701,2025-06-14 20:10:34.528474,2025-06-14 20:11:17.849901,N09,N12,17.5,R6,done
